Cust_id,Age,Account_balance,Personal_lone_ind,Home_lone_ind,Prime_Customer_ind,Overall_Satisfaction
100601,79,21313.53,1,1,0,Satisfied
100602,40,49221.17,1,0,0,Satisfied
100603,26,87946.99,1,1,0,Dissatisfied
100604,29,53198.26,0,0,1,Dissatisfied
100605,70,93057.18,1,1,0,Dissatisfied
100606,18,48895.89,0,0,1,Satisfied
100607,75,49554.46,1,0,0,Satisfied
100608,75,12854.93,0,0,1,Satisfied
100609,18,80462.97,1,0,1,Dissatisfied
100610,64,25449.58,0,0,0,Dissatisfied
100611,51,90061.64,1,1,0,Dissatisfied
100612,49,91171.6,0,0,0,Satisfied
100613,79,94387.7,0,0,1,Satisfied
100614,71,52502.82,0,0,1,Dissatisfied
100615,65,68032.28,0,1,1,Dissatisfied
100616,42,78073.07,0,0,1,Satisfied
100617,57,13970.45,0,0,0,Dissatisfied
100618,62,60494.76,1,0,0,Dissatisfied
100619,70,4395.49,0,1,0,Dissatisfied
100620,18,50259.04,1,0,0,Dissatisfied
100621,33,16329.43,0,0,1,Dissatisfied
100622,78,19109.37,1,1,1,Dissatisfied
100623,56,37139.71,0,0,1,Dissatisfied
100624,22,43811.28,1,0,0,Dissatisfied
100625,39,62694.07,1,0,0,Dissatisfied
100626,46,8368.41,0,1,1,Dissatisfied
100627,72,50865.48,1,0,0,Dissatisfied
100628,20,19079.89,0,0,0,Dissatisfied
100629,29,57823.54,1,0,0,Dissatisfied
100630,43,64103.06,0,1,0,Satisfied
100631,33,56114.22,0,0,1,Dissatisfied
100632,68,74091.26,0,0,0,Dissatisfied
100633,54,34225.32,1,1,1,Dissatisfied
100634,39,76745.55,0,1,1,Satisfied
100635,74,43843.94,1,1,0,Dissatisfied
100636,46,48934.27,1,0,1,Dissatisfied
100637,31,65162.11,0,0,0,Satisfied
100638,45,2817.48,1,0,0,Dissatisfied
100639,22,65745.43,1,1,1,Satisfied
100640,64,62239.93,1,1,0,Satisfied
100641,66,31674.86,1,1,0,Satisfied
100642,47,9493.63,1,0,0,Dissatisfied
100643,63,10002.61,1,1,0,Dissatisfied
100644,79,92399.15,0,1,0,Satisfied
100645,69,69238.65,0,1,0,Dissatisfied
100646,22,13583.16,0,1,0,Dissatisfied
100647,29,36315.59,0,1,1,Dissatisfied
100648,33,59655.82,0,0,0,Dissatisfied
100649,43,83721.6,1,0,0,Dissatisfied
100650,43,5322.43,0,0,0,Dissatisfied
100651,65,24426.68,1,0,1,Dissatisfied
100652,38,89085.15,1,0,0,Dissatisfied
100653,56,1907.39,0,0,1,Satisfied
100654,53,20938.51,0,1,1,Dissatisfied
100655,50,95943.39,1,0,0,Dissatisfied
100656,79,61726.78,1,0,0,Satisfied
100657,47,26905.47,1,0,0,Satisfied
100658,54,7632.12,0,0,1,Dissatisfied
100659,40,3790.94,1,0,0,Satisfied
100660,75,25229.76,0,1,1,Dissatisfied
100661,27,88267.1,1,0,1,Dissatisfied
100662,71,42175.45,1,0,1,Satisfied
100663,22,72313.0,0,0,1,Dissatisfied
100664,53,91910.22,0,1,1,Satisfied
100665,51,41396.01,0,1,0,Dissatisfied
100666,69,19936.46,0,0,0,Satisfied
100667,48,52194.68,1,1,0,Dissatisfied
100668,27,90900.29,0,1,0,Dissatisfied
100669,75,80633.07,1,0,1,Satisfied
100670,36,7517.15,0,0,0,Satisfied
100671,75,69564.71,1,0,1,Satisfied
100672,49,57617.85,1,0,1,Dissatisfied
100673,18,90838.85,1,1,1,Dissatisfied
100674,73,13125.66,1,0,0,Satisfied
100675,22,53869.58,0,0,0,Dissatisfied
100676,62,88066.81,1,0,0,Dissatisfied
100677,21,41592.35,0,0,1,Dissatisfied
100678,33,48717.5,0,1,0,Satisfied
100679,41,7975.61,0,0,0,Dissatisfied
100680,33,28536.22,1,0,0,Satisfied
100681,72,33126.16,1,1,0,Dissatisfied
100682,19,94567.12,1,0,0,Dissatisfied
100683,66,28984.07,0,0,1,Satisfied
100684,45,46626.0,0,0,1,Dissatisfied
100685,49,67459.14,1,0,1,Dissatisfied
100686,44,17056.15,1,0,0,Dissatisfied
100687,37,49157.8,0,0,0,Dissatisfied
100688,41,74115.36,1,0,1,Satisfied
100689,29,86818.67,0,0,1,Dissatisfied
100690,67,62999.67,0,0,0,Dissatisfied
100691,52,67236.3,0,1,1,Dissatisfied
100692,77,13502.06,0,0,1,Satisfied
100693,50,94631.87,0,1,0,Satisfied
100694,50,14124.83,1,1,0,Satisfied
100695,78,77692.62,1,0,0,Dissatisfied
100696,68,27216.82,0,1,1,Dissatisfied
100697,60,93425.72,1,1,0,Dissatisfied
100698,54,72275.99,1,0,1,Dissatisfied
100699,29,75627.56,0,1,1,Dissatisfied
100700,20,22686.86,1,0,0,Satisfied
100701,18,44860.96,1,0,0,Satisfied
100702,50,62163.51,0,1,0,Satisfied
100703,57,77227.39,0,0,1,Dissatisfied
100704,27,11291.98,0,1,1,Dissatisfied
100705,60,96274.17,1,1,1,Dissatisfied
100706,61,89131.85,0,1,0,Satisfied
100707,46,27764.51,1,0,0,Satisfied
100708,30,82453.26,1,1,1,Satisfied
100709,29,52314.07,0,0,0,Satisfied
100710,48,46718.84,1,0,0,Satisfied
100711,63,32128.98,1,0,0,Dissatisfied
100712,19,58515.89,0,1,0,Dissatisfied
100713,78,73259.02,1,0,0,Satisfied
100714,68,41682.36,0,0,0,Satisfied
100715,67,63292.7,0,0,1,Satisfied
100716,52,70231.98,0,0,0,Dissatisfied
100717,40,71401.06,1,1,1,Dissatisfied
100718,34,6144.64,1,0,0,Dissatisfied
100719,43,86115.03,0,0,0,Dissatisfied
100720,25,46367.08,0,1,0,Satisfied
100721,46,26979.19,0,0,1,Dissatisfied
100722,43,24934.69,1,1,1,Satisfied
100723,27,48818.4,1,0,0,Dissatisfied
100724,43,88796.32,1,0,0,Dissatisfied
100725,79,38456.41,1,0,0,Dissatisfied
100726,51,75222.85,1,0,1,Dissatisfied
100727,68,10585.05,0,1,1,Satisfied
100728,58,48129.61,0,0,1,Dissatisfied
100729,24,99176.93,1,1,0,Dissatisfied
100730,21,77273.34,1,0,0,Satisfied
100731,75,21842.32,0,0,1,Dissatisfied
100732,70,50642.71,1,1,1,Dissatisfied
100733,67,24128.85,1,1,0,Dissatisfied
100734,62,41546.53,0,1,0,Satisfied
100735,28,78228.32,1,1,1,Satisfied
100736,46,77351.26,1,0,0,Satisfied
100737,73,23581.94,0,1,0,Satisfied
100738,53,92300.11,1,0,0,Dissatisfied
100739,42,59664.25,0,0,0,Dissatisfied
100740,38,38612.5,0,1,0,Satisfied
100741,78,50691.62,1,0,1,Satisfied
100742,74,60902.05,0,1,0,Satisfied
100743,53,56429.16,0,0,0,Dissatisfied
100744,27,49154.1,0,0,1,Dissatisfied
100745,54,50988.35,0,0,1,Dissatisfied
100746,26,18464.78,0,0,1,Dissatisfied
100747,41,81460.56,1,0,1,Dissatisfied
100748,52,54634.27,0,0,1,Satisfied
100749,66,13976.91,1,1,1,Dissatisfied
100750,52,76849.55,1,0,1,Dissatisfied
100751,65,93311.95,0,0,1,Satisfied
100752,53,94783.38,1,1,1,Dissatisfied
100753,35,37532.76,1,1,1,Dissatisfied
100754,66,14416.17,0,0,1,Satisfied
100755,56,52321.56,0,1,1,Satisfied
100756,49,12148.31,1,0,1,Dissatisfied
100757,41,93464.75,1,0,0,Satisfied
100758,40,19174.38,0,1,1,Dissatisfied
100759,79,26023.82,0,1,0,Satisfied
100760,49,41257.02,0,0,0,Dissatisfied
100761,54,38933.28,0,0,1,Dissatisfied
100762,29,79671.63,1,0,0,Dissatisfied
100763,66,46175.37,0,0,0,Satisfied
100764,72,17906.06,0,1,0,Satisfied
100765,30,27453.78,0,0,0,Satisfied
100766,40,51402.23,0,0,0,Dissatisfied
100767,42,15597.94,0,0,0,Satisfied
100768,52,61553.91,0,1,1,Dissatisfied
100769,58,57008.98,0,0,0,Dissatisfied
100770,47,71755.53,1,1,1,Dissatisfied
100771,34,93832.76,1,1,1,Dissatisfied
100772,66,91313.2,0,0,0,Dissatisfied
100773,79,94661.49,1,1,1,Satisfied
100774,37,25226.84,0,1,0,Dissatisfied
100775,65,14024.97,0,0,1,Dissatisfied
100776,42,30925.39,0,0,0,Satisfied
100777,39,89613.43,0,1,1,Dissatisfied
100778,30,97233.29,1,0,0,Dissatisfied
100779,76,86073.17,0,0,0,Dissatisfied
100780,36,11891.75,0,0,0,Dissatisfied
100781,66,94795.37,1,1,1,Satisfied
100782,53,42912.44,1,0,0,Satisfied
100783,29,1921.72,0,0,0,Dissatisfied
100784,78,44796.98,0,0,0,Dissatisfied
100785,58,5560.85,0,1,0,Dissatisfied
100786,36,54843.91,0,0,1,Dissatisfied
100787,29,34516.85,0,0,0,Dissatisfied
100788,26,47870.06,0,0,1,Dissatisfied
100789,24,61703.87,1,0,0,Satisfied
100790,45,87011.31,1,0,0,Dissatisfied
100791,31,66528.26,1,1,0,Dissatisfied
100792,48,43970.84,0,1,1,Dissatisfied
100793,69,82123.36,0,1,1,Dissatisfied
100794,36,90652.63,0,0,0,Dissatisfied
100795,75,12856.24,1,0,1,Satisfied
100796,64,53661.36,0,1,1,Dissatisfied
100797,33,29166.68,1,0,0,Dissatisfied
100798,70,5659.06,1,1,0,Dissatisfied
100799,22,67186.12,1,1,0,Dissatisfied
100800,52,86414.31,1,1,0,Dissatisfied
100801,29,17127.36,1,0,0,Dissatisfied
100802,42,81428.95,1,0,1,Dissatisfied
100803,69,85486.18,1,0,0,Dissatisfied
100804,76,91519.7,0,1,0,Satisfied
100805,38,27263.22,0,1,0,Dissatisfied
100806,53,90491.35,1,1,0,Satisfied
100807,70,32745.61,1,0,0,Satisfied
100808,40,55681.46,0,1,1,Satisfied
100809,33,6000.24,0,1,0,Dissatisfied
100810,74,5344.23,1,0,1,Satisfied
100811,56,72316.95,1,0,0,Dissatisfied
100812,62,45003.52,0,1,1,Dissatisfied
100813,70,26372.95,1,0,0,Satisfied
100814,59,19850.94,1,0,1,Dissatisfied
100815,75,67325.4,1,0,1,Dissatisfied
100816,56,1039.75,0,1,0,Dissatisfied
100817,31,80783.23,0,0,1,Dissatisfied
100818,48,8845.71,0,0,0,Satisfied
100819,75,19957.47,0,1,0,Dissatisfied
100820,22,39237.4,0,1,1,Satisfied
100821,52,49001.02,1,1,0,Satisfied
100822,40,36144.52,0,0,0,Satisfied
100823,46,32750.5,1,0,0,Satisfied
100824,60,96427.69,1,1,0,Dissatisfied
100825,28,64516.39,0,1,1,Dissatisfied
100826,35,3319.86,1,0,0,Dissatisfied
100827,64,43587.41,1,0,0,Satisfied
100828,29,87625.86,1,0,0,Dissatisfied
100829,26,30844.16,0,1,0,Satisfied
100830,27,10361.08,1,0,0,Dissatisfied
100831,75,76080.09,0,0,0,Dissatisfied
100832,61,60995.37,1,0,0,Dissatisfied
100833,34,57460.94,0,0,1,Satisfied
100834,78,6304.08,1,0,0,Satisfied
100835,55,14909.4,0,1,0,Satisfied
100836,24,62632.39,0,1,1,Dissatisfied
100837,63,21574.56,1,0,1,Dissatisfied
100838,30,50902.94,1,0,1,Dissatisfied
100839,57,54943.29,0,0,1,Satisfied
100840,59,29067.21,0,1,0,Dissatisfied
100841,26,94894.09,1,0,1,Satisfied
100842,67,84403.95,1,1,0,Dissatisfied
100843,44,72514.98,0,1,1,Dissatisfied
100844,75,8721.39,1,0,0,Satisfied
100845,19,11506.87,0,1,1,Satisfied
100846,22,49785.35,0,1,1,Dissatisfied
100847,46,16910.62,1,0,0,Dissatisfied
100848,54,97848.28,1,0,0,Satisfied
100849,55,16693.5,1,0,0,Satisfied
100850,36,49259.32,0,0,1,Satisfied
100851,25,37047.98,1,0,0,Dissatisfied
100852,65,64299.26,0,0,0,Dissatisfied
100853,62,13774.6,1,0,1,Dissatisfied
100854,18,43601.33,0,0,1,Dissatisfied
100855,39,28195.8,0,1,1,Dissatisfied
100856,69,88887.4,1,1,0,Dissatisfied
100857,34,5017.99,0,1,1,Satisfied
100858,24,91459.02,1,0,1,Dissatisfied
100859,42,83466.42,1,1,0,Satisfied
100860,62,30459.5,0,1,0,Satisfied
100861,21,79139.77,1,0,1,Dissatisfied
100862,53,4090.14,0,1,1,Dissatisfied
100863,23,96719.69,0,0,1,Dissatisfied
100864,77,53132.9,1,1,0,Satisfied
100865,48,31024.82,1,1,0,Satisfied
100866,36,36895.74,0,1,1,Dissatisfied
100867,78,7574.13,1,0,0,Satisfied
100868,61,98945.6,0,0,1,Dissatisfied
100869,71,4889.9,1,0,0,Dissatisfied
100870,56,65835.81,1,0,0,Dissatisfied
100871,44,44830.86,0,0,0,Satisfied
100872,27,94942.71,1,0,0,Dissatisfied
100873,43,25353.97,0,1,1,Dissatisfied
100874,36,53676.6,0,0,0,Dissatisfied
100875,56,48753.26,1,1,1,Dissatisfied
100876,79,70583.78,1,0,1,Satisfied
100877,20,7733.01,0,0,0,Dissatisfied
100878,62,20185.12,1,1,1,Dissatisfied
100879,30,22241.92,0,1,1,Satisfied
100880,67,74076.92,0,0,1,Satisfied
100881,45,19724.73,1,1,1,Dissatisfied
100882,79,57775.68,1,0,0,Dissatisfied
100883,75,22309.14,1,1,0,Dissatisfied
100884,37,86300.87,0,1,0,Satisfied
100885,45,94276.36,1,0,0,Satisfied
100886,25,52330.8,1,1,0,Dissatisfied
100887,78,35878.58,0,1,1,Satisfied
100888,58,24171.72,0,1,0,Dissatisfied
100889,56,5928.32,1,1,0,Satisfied
100890,18,27581.51,0,1,0,Dissatisfied
100891,20,65769.34,0,0,0,Dissatisfied
100892,30,53828.08,1,0,1,Satisfied
100893,45,94460.09,1,1,1,Dissatisfied
100894,79,40231.45,1,1,0,Satisfied
100895,74,69692.47,1,0,0,Satisfied
100896,77,49442.95,1,0,0,Satisfied
100897,66,51745.05,1,1,1,Satisfied
100898,42,27509.66,0,0,1,Dissatisfied
100899,73,46040.13,0,0,0,Satisfied
100900,50,47607.71,0,0,1,Dissatisfied
100901,55,70957.61,0,1,1,Dissatisfied
100902,70,94123.36,0,0,0,Dissatisfied
100903,23,33602.81,0,0,1,Satisfied
100904,75,5177.85,0,1,0,Dissatisfied
100905,61,50133.22,0,1,1,Satisfied
100906,62,54901.67,1,0,0,Dissatisfied
100907,49,17675.61,0,0,0,Dissatisfied
100908,62,76286.0,1,0,1,Satisfied
100909,78,98507.98,0,1,0,Dissatisfied
100910,64,94631.7,1,0,1,Satisfied
100911,38,20513.5,1,0,0,Dissatisfied
100912,33,87660.96,1,1,1,Satisfied
100913,71,70744.87,1,1,0,Satisfied
100914,38,45930.81,1,0,1,Dissatisfied
100915,28,54520.49,0,0,0,Dissatisfied
100916,77,85110.42,1,0,0,Dissatisfied
100917,54,48533.36,1,0,1,Dissatisfied
100918,53,37947.53,1,0,1,Satisfied
100919,52,49831.5,0,0,0,Dissatisfied
100920,36,58333.85,1,0,0,Satisfied
100921,37,19718.69,1,0,0,Dissatisfied
100922,74,90189.87,1,1,0,Dissatisfied
100923,35,67744.51,1,1,1,Dissatisfied
100924,64,63693.62,0,0,0,Dissatisfied
100925,58,10850.13,0,1,1,Dissatisfied
100926,66,60813.22,0,1,0,Dissatisfied
100927,31,12975.11,0,1,0,Satisfied
100928,32,8791.07,0,0,0,Satisfied
100929,48,53203.78,0,0,1,Dissatisfied
100930,18,40875.77,0,0,0,Dissatisfied
100931,70,59292.22,0,0,0,Satisfied
100932,71,9832.99,0,0,0,Satisfied
100933,71,43667.32,1,1,1,Dissatisfied
100934,20,18303.88,1,0,0,Satisfied
100935,33,98722.91,1,1,1,Dissatisfied
100936,40,56553.87,0,0,1,Dissatisfied
100937,74,69056.25,1,1,0,Dissatisfied
100938,28,33216.41,1,0,0,Satisfied
100939,29,10379.15,1,1,0,Dissatisfied
100940,27,97611.22,1,0,1,Dissatisfied
100941,49,29339.64,1,1,0,Satisfied
100942,33,42957.01,1,0,0,Satisfied
100943,25,65336.53,0,1,0,Dissatisfied
100944,55,3445.03,0,0,1,Satisfied
100945,29,81215.65,1,1,1,Satisfied
100946,41,54121.24,0,1,1,Dissatisfied
100947,45,28543.5,0,1,0,Dissatisfied
100948,70,7099.19,1,0,0,Dissatisfied
100949,25,17087.34,0,1,0,Satisfied
100950,75,89608.35,1,0,1,Satisfied
100951,45,68916.4,1,0,1,Dissatisfied
100952,53,25740.27,0,0,1,Dissatisfied
100953,43,7494.48,0,0,0,Satisfied
100954,25,69370.92,0,1,0,Satisfied
100955,75,57668.36,0,0,0,Dissatisfied
100956,77,41047.43,0,0,0,Dissatisfied
100957,67,36997.53,0,1,0,Satisfied
100958,45,22464.61,0,1,0,Dissatisfied
100959,45,67291.51,0,1,0,Satisfied
100960,54,97096.13,1,1,0,Dissatisfied
100961,58,18395.81,1,0,0,Satisfied
100962,53,60114.55,1,1,0,Dissatisfied
100963,44,42994.32,1,1,1,Satisfied
100964,71,45222.18,0,0,0,Dissatisfied
100965,34,26160.58,1,0,1,Satisfied
100966,26,82688.35,0,1,0,Dissatisfied
100967,50,49040.3,0,1,1,Dissatisfied
100968,70,54797.18,1,0,0,Dissatisfied
100969,37,31171.33,0,0,0,Satisfied
100970,30,18999.04,0,1,1,Satisfied
100971,45,9505.13,1,0,1,Satisfied
100972,65,71697.79,1,0,0,Dissatisfied
100973,46,20427.19,0,1,0,Dissatisfied
100974,30,69317.46,0,0,1,Dissatisfied
100975,63,39647.27,1,0,0,Dissatisfied
100976,52,42161.71,1,1,0,Satisfied
100977,78,47448.57,0,1,1,Dissatisfied
100978,23,37403.14,1,1,1,Dissatisfied
100979,35,10961.38,1,1,0,Satisfied
100980,68,31653.55,0,1,1,Satisfied
100981,22,66709.7,1,1,0,Satisfied
100982,64,66912.66,1,0,0,Satisfied
100983,42,29336.21,0,1,1,Dissatisfied
100984,19,46550.16,1,0,0,Satisfied
100985,27,20151.28,0,1,0,Dissatisfied
100986,73,21826.84,1,0,1,Dissatisfied
100987,47,3281.66,1,0,0,Dissatisfied
100988,67,89777.91,0,0,1,Dissatisfied
100989,76,21859.96,1,1,0,Dissatisfied
100990,62,23525.85,1,1,0,Dissatisfied
100991,22,28680.54,0,1,1,Satisfied
100992,72,13613.4,0,0,1,Satisfied
100993,73,64287.03,0,0,1,Satisfied
100994,50,8439.15,1,0,1,Satisfied
100995,71,14286.04,1,0,0,Satisfied
100996,18,64830.92,1,1,0,Dissatisfied
100997,35,34626.4,0,1,0,Dissatisfied
100998,49,71086.83,1,0,0,Dissatisfied
100999,64,56185.05,0,0,0,Satisfied
101000,66,26346.1,0,0,0,Satisfied
101001,28,65431.97,0,0,1,Dissatisfied
101002,38,12511.09,0,1,0,Dissatisfied
101003,43,54104.63,1,1,1,Dissatisfied
101004,42,44277.66,1,1,0,Dissatisfied
101005,39,27519.48,1,0,0,Satisfied
101006,76,60796.49,1,0,1,Dissatisfied
101007,44,87262.03,0,0,1,Satisfied
101008,66,99891.57,1,0,0,Satisfied
101009,30,61168.51,1,1,0,Dissatisfied
101010,50,41065.88,1,1,0,Satisfied
101011,51,23295.5,0,1,1,Satisfied
101012,58,26452.51,1,0,1,Satisfied
101013,52,48466.04,1,1,0,Satisfied
101014,18,37360.49,0,0,0,Dissatisfied
101015,38,91467.64,1,0,0,Satisfied
101016,65,37461.25,1,0,0,Dissatisfied
101017,72,37971.01,0,0,0,Satisfied
101018,23,38969.92,0,1,0,Dissatisfied
101019,45,83825.4,1,1,0,Satisfied
101020,34,65428.04,0,0,0,Dissatisfied
101021,22,61802.72,1,0,0,Dissatisfied
101022,48,34080.16,1,0,0,Satisfied
101023,22,81972.51,0,0,1,Satisfied
101024,55,4798.02,1,0,1,Satisfied
101025,20,87208.92,1,1,0,Dissatisfied
101026,70,51762.24,1,0,0,Satisfied
101027,40,40426.77,1,1,0,Satisfied
101028,54,50219.56,1,0,0,Dissatisfied
101029,70,67074.14,0,0,0,Satisfied
101030,54,2263.78,0,0,1,Dissatisfied
101031,27,87283.63,0,1,0,Satisfied
101032,27,45227.21,0,0,0,Dissatisfied
101033,36,34953.69,1,0,1,Dissatisfied
101034,34,14686.31,0,1,0,Satisfied
101035,38,44507.07,1,0,0,Satisfied
101036,31,50135.95,0,1,1,Satisfied
101037,26,40961.02,0,0,0,Satisfied
101038,63,68187.35,1,1,1,Dissatisfied
101039,18,42668.76,0,0,1,Dissatisfied
101040,68,96180.34,1,0,1,Dissatisfied
101041,62,60328.47,0,0,0,Dissatisfied
101042,30,80940.32,1,0,0,Dissatisfied
101043,21,11826.23,1,1,0,Satisfied
101044,79,40331.84,1,1,1,Dissatisfied
101045,18,34347.92,0,0,1,Satisfied
101046,66,57378.76,0,0,0,Dissatisfied
101047,57,86250.24,1,0,1,Dissatisfied
101048,49,8755.48,1,1,0,Dissatisfied
101049,51,8184.91,0,0,0,Dissatisfied
101050,45,85181.45,0,0,0,Dissatisfied
101051,48,22072.16,0,1,0,Satisfied
101052,25,67206.57,0,0,1,Dissatisfied
101053,56,54744.94,1,0,0,Dissatisfied
101054,43,83456.47,0,0,1,Dissatisfied
101055,75,13383.8,0,1,1,Dissatisfied
101056,51,13848.51,1,0,1,Satisfied
101057,71,56125.02,0,1,0,Dissatisfied
101058,71,94691.49,1,0,1,Dissatisfied
101059,20,42084.78,1,0,0,Dissatisfied
101060,76,33367.27,0,1,1,Satisfied
101061,67,61062.24,1,0,0,Dissatisfied
101062,29,93114.41,0,0,1,Dissatisfied
101063,18,83855.86,0,0,1,Dissatisfied
101064,71,99552.88,0,0,1,Satisfied
101065,61,3234.29,0,1,1,Dissatisfied
101066,22,12172.96,0,0,0,Dissatisfied
101067,47,61337.31,0,1,0,Satisfied
101068,47,82237.07,1,1,0,Dissatisfied
101069,76,29239.19,1,1,0,Satisfied
101070,74,24681.9,1,1,0,Dissatisfied
101071,34,78910.6,1,1,0,Dissatisfied
101072,65,6581.8,0,0,1,Satisfied
101073,64,37568.88,0,0,1,Dissatisfied
101074,40,51075.11,0,0,0,Satisfied
101075,32,56474.52,0,1,0,Satisfied
101076,54,73132.9,1,1,0,Dissatisfied
101077,38,36129.73,1,0,0,Dissatisfied
101078,31,61655.75,0,1,1,Dissatisfied
101079,19,58952.17,0,0,0,Dissatisfied
101080,28,55213.99,0,0,1,Dissatisfied
101081,68,64407.85,0,0,0,Satisfied
101082,56,26685.47,0,0,1,Dissatisfied
101083,55,9380.23,1,1,1,Satisfied
101084,77,12807.9,0,0,1,Dissatisfied
101085,51,23233.66,1,0,0,Dissatisfied
101086,55,50519.6,0,1,0,Satisfied
101087,67,84203.83,0,1,0,Dissatisfied
101088,51,70428.04,1,0,1,Dissatisfied
101089,35,79115.02,1,0,0,Satisfied
101090,47,35746.59,0,0,1,Dissatisfied
101091,32,41060.72,1,1,1,Satisfied
101092,44,39974.51,0,1,0,Dissatisfied
101093,68,19995.45,0,1,1,Dissatisfied
101094,51,7060.45,1,0,0,Dissatisfied
101095,69,59500.69,1,0,0,Satisfied
101096,74,98932.45,0,0,1,Satisfied
101097,55,17516.14,0,0,1,Dissatisfied
101098,50,5621.8,1,0,1,Dissatisfied
101099,41,78173.64,0,1,1,Dissatisfied
101100,32,26006.01,0,0,1,Dissatisfied
101101,77,83134.74,1,0,0,Dissatisfied
101102,47,70689.73,1,1,1,Dissatisfied
101103,72,94621.68,0,0,0,Dissatisfied
101104,59,41483.8,1,1,0,Dissatisfied
101105,68,66535.01,1,0,0,Satisfied
101106,34,47020.62,0,0,0,Dissatisfied
101107,22,63428.28,1,0,0,Dissatisfied
101108,46,45510.29,1,1,0,Dissatisfied
101109,21,19674.59,0,1,0,Satisfied
101110,27,51281.84,0,0,0,Satisfied
101111,73,53329.84,1,0,0,Satisfied
101112,34,81249.78,1,1,1,Dissatisfied
101113,27,73816.55,0,0,0,Satisfied
101114,34,66715.37,1,1,0,Satisfied
101115,77,12225.32,1,1,0,Dissatisfied
101116,37,72341.01,1,1,0,Satisfied
101117,41,50530.21,1,1,1,Satisfied
101118,22,89515.85,0,0,1,Dissatisfied
101119,51,92067.22,0,0,1,Dissatisfied
101120,23,6460.5,1,0,0,Dissatisfied
101121,70,82243.51,0,0,0,Dissatisfied
101122,19,4732.04,1,1,0,Dissatisfied
101123,30,37349.79,0,0,1,Satisfied
101124,79,54687.7,0,1,1,Dissatisfied
101125,60,15661.98,0,1,1,Dissatisfied
101126,60,74885.07,1,0,0,Dissatisfied
101127,65,1827.12,1,0,0,Dissatisfied
101128,28,17691.31,0,0,0,Satisfied
101129,68,58498.89,0,0,1,Dissatisfied
101130,64,71724.37,0,0,0,Dissatisfied
101131,74,91747.67,1,0,0,Dissatisfied
101132,40,70844.17,0,0,1,Dissatisfied
101133,72,67506.15,1,1,1,Satisfied
101134,33,40039.77,1,0,0,Dissatisfied
101135,48,1127.16,0,0,0,Dissatisfied
101136,28,12895.77,1,1,1,Dissatisfied
101137,71,53920.9,0,0,0,Dissatisfied
101138,33,67837.86,1,0,1,Dissatisfied
101139,25,42327.38,0,1,0,Satisfied
101140,21,73337.22,0,1,1,Dissatisfied
101141,57,52664.37,1,1,1,Dissatisfied
101142,21,8343.44,0,0,1,Dissatisfied
101143,73,20009.61,1,0,0,Dissatisfied
101144,42,84159.82,1,0,0,Dissatisfied
101145,20,72766.36,1,1,0,Dissatisfied
101146,49,89581.44,0,0,1,Dissatisfied
101147,20,12638.17,1,0,0,Dissatisfied
101148,44,99032.03,1,1,0,Satisfied
101149,46,21731.26,0,1,0,Dissatisfied
101150,49,2166.21,1,1,1,Dissatisfied
101151,67,99744.87,1,0,1,Dissatisfied
101152,78,28826.31,0,0,1,Satisfied
101153,75,67133.93,1,1,0,Dissatisfied
101154,68,18491.55,0,0,1,Dissatisfied
101155,36,58442.62,0,0,0,Dissatisfied
101156,38,90499.46,0,0,1,Satisfied
101157,22,32697.94,1,1,0,Satisfied
101158,35,67355.14,0,0,0,Satisfied
101159,45,19602.46,1,1,0,Dissatisfied
101160,59,62854.74,1,0,0,Satisfied
101161,78,34308.58,1,0,0,Satisfied
101162,39,21909.62,0,1,0,Dissatisfied
101163,38,32005.02,1,0,0,Satisfied
101164,23,18705.27,1,1,0,Satisfied
101165,18,90289.69,0,0,0,Dissatisfied
101166,22,40321.5,1,0,1,Satisfied
101167,58,25282.65,1,1,1,Dissatisfied
101168,29,45392.38,1,1,1,Dissatisfied
101169,43,32733.08,0,1,1,Dissatisfied
101170,63,74697.51,0,0,1,Dissatisfied
101171,51,97150.77,0,0,1,Satisfied
101172,66,44365.33,0,1,1,Satisfied
101173,31,86242.31,1,0,0,Dissatisfied
101174,43,57020.44,1,1,0,Satisfied
101175,62,16566.33,1,0,0,Satisfied
101176,44,69371.65,1,1,1,Dissatisfied
101177,26,51830.02,1,1,1,Dissatisfied
101178,43,65410.05,0,0,0,Satisfied
101179,74,89079.05,1,1,0,Satisfied
101180,64,44603.02,0,0,0,Satisfied
101181,74,90216.58,0,0,1,Dissatisfied
101182,39,75316.23,1,0,0,Dissatisfied
101183,64,49371.89,0,0,0,Satisfied
101184,73,60718.99,0,0,0,Dissatisfied
101185,47,33232.53,1,0,1,Satisfied
101186,60,98376.13,0,0,1,Dissatisfied
101187,65,67067.77,0,0,1,Dissatisfied
101188,78,5340.84,0,0,0,Dissatisfied
101189,34,33335.57,0,0,0,Dissatisfied
101190,43,62708.13,0,1,0,Dissatisfied
101191,53,6576.99,1,1,0,Satisfied
101192,18,3364.53,0,1,1,Dissatisfied
101193,25,45552.4,1,0,0,Dissatisfied
101194,66,33936.33,0,0,1,Satisfied
101195,52,44391.56,0,1,0,Dissatisfied
101196,78,27006.64,1,1,1,Dissatisfied
101197,69,17307.06,1,0,0,Dissatisfied
101198,32,69225.19,1,1,0,Satisfied
101199,64,51942.54,1,0,1,Dissatisfied
101200,73,20815.27,0,0,1,Satisfied
